,SV_number,sample,Viral_contig,Genome_len,SV_density,lifestyle
NCF05128,1,NCF051,H22_NODE_3,367535.0,2.72082930877331,uncertain temperate
QM0322,3,QM03,H22_NODE_3,367535.0,8.16248792631994,uncertain temperate
S0236,1,S02,H22_NODE_3,367535.0,2.72082930877331,uncertain temperate
SK1431,1,SK14,H22_NODE_3,367535.0,2.72082930877331,uncertain temperate
SK2046,4,SK20,H22_NODE_3,367535.0,10.8833172350933,uncertain temperate
SK4348,1,SK43,H22_NODE_3,367535.0,2.72082930877331,uncertain temperate
SK4451,1,SK44,H22_NODE_3,367535.0,2.72082930877331,uncertain temperate
SK5145,9,SK51,H22_NODE_3,367535.0,24.4874637789598,uncertain temperate
SK5623,11,SK56,H22_NODE_3,367535.0,29.9291223965065,uncertain temperate
A0238,15,A02,NC199_contig-120_0,291836.0,51.3987307940076,temperate
A0810,1,A08,NC199_contig-120_0,291836.0,3.42658205293384,temperate
A10746,5,A107,NC199_contig-120_0,291836.0,17.1329102646692,temperate
A1335,10,A13,NC199_contig-120_0,291836.0,34.2658205293384,temperate
B0341,5,B03,NC199_contig-120_0,291836.0,17.1329102646692,temperate
B1331,4,B13,NC199_contig-120_0,291836.0,13.7063282117354,temperate
DC0523,2,DC05,NC199_contig-120_0,291836.0,6.85316410586768,temperate
DC1345,14,DC13,NC199_contig-120_0,291836.0,47.9721487410738,temperate
DC1646,5,DC16,NC199_contig-120_0,291836.0,17.1329102646692,temperate
DC2628,20,DC26,NC199_contig-120_0,291836.0,68.5316410586768,temperate
DC2744,3,DC27,NC199_contig-120_0,291836.0,10.2797461588015,temperate
H0141,7,H01,NC199_contig-120_0,291836.0,23.9860743705369,temperate
H0345,10,H03,NC199_contig-120_0,291836.0,34.2658205293384,temperate
H1934,9,H19,NC199_contig-120_0,291836.0,30.8392384764046,temperate
H2833,1,H28,NC199_contig-120_0,291836.0,3.42658205293384,temperate
H3447,40,H34,NC199_contig-120_0,291836.0,137.063282117354,temperate
H4728,1,H47,NC199_contig-120_0,291836.0,3.42658205293384,temperate
H4835,8,H48,NC199_contig-120_0,291836.0,27.4126564234707,temperate
H5428,2,H54,NC199_contig-120_0,291836.0,6.85316410586768,temperate
H6526,12,H65,NC199_contig-120_0,291836.0,41.1189846352061,temperate
NC31734,4,NC317,NC199_contig-120_0,291836.0,13.7063282117354,temperate
NC32646,26,NC326,NC199_contig-120_0,291836.0,89.0911333762798,temperate
NCF00444,10,NCF004,NC199_contig-120_0,291836.0,34.2658205293384,temperate
NCF04447,15,NCF044,NC199_contig-120_0,291836.0,51.3987307940076,temperate
NCF05129,1,NCF051,NC199_contig-120_0,291836.0,3.42658205293384,temperate
NCF16835,17,NCF168,NC199_contig-120_0,291836.0,58.2518948998753,temperate
NCF17110,16,NCF171,NC199_contig-120_0,291836.0,54.8253128469414,temperate
QM0128,21,QM01,NC199_contig-120_0,291836.0,71.9582231116106,temperate
SK1127,14,SK11,NC199_contig-120_0,291836.0,47.9721487410738,temperate
SK1432,9,SK14,NC199_contig-120_0,291836.0,30.8392384764046,temperate
SK2047,19,SK20,NC199_contig-120_0,291836.0,65.105059005743,temperate
SK4349,8,SK43,NC199_contig-120_0,291836.0,27.4126564234707,temperate
SK4452,21,SK44,NC199_contig-120_0,291836.0,71.9582231116106,temperate
SK5624,29,SK56,NC199_contig-120_0,291836.0,99.3708795350814,temperate
A0166,4,A01,H34_contig-120_0,265474.0,15.0673888968411,uncertain temperate
A0239,2,A02,H34_contig-120_0,265474.0,7.53369444842056,uncertain temperate
DC1346,11,DC13,H34_contig-120_0,265474.0,41.4353194663131,uncertain temperate
DC1647,10,DC16,H34_contig-120_0,265474.0,37.6684722421028,uncertain temperate
H0142,8,H01,H34_contig-120_0,265474.0,30.1347777936822,uncertain temperate
H4638,7,H46,H34_contig-120_0,265474.0,26.367930569472,uncertain temperate
H5429,8,H54,H34_contig-120_0,265474.0,30.1347777936822,uncertain temperate
H6930,3,H69,H34_contig-120_0,265474.0,11.3005416726308,uncertain temperate
NC30740,5,NC307,H34_contig-120_0,265474.0,18.8342361210514,uncertain temperate
NCF00445,7,NCF004,H34_contig-120_0,265474.0,26.367930569472,uncertain temperate
NCF02633,7,NCF026,H34_contig-120_0,265474.0,26.367930569472,uncertain temperate
NCF04139,7,NCF041,H34_contig-120_0,265474.0,26.367930569472,uncertain temperate
NCF04448,10,NCF044,H34_contig-120_0,265474.0,37.6684722421028,uncertain temperate
S0237,6,S02,H34_contig-120_0,265474.0,22.6010833452617,uncertain temperate
SK1128,7,SK11,H34_contig-120_0,265474.0,26.367930569472,uncertain temperate
SK4453,13,SK44,H34_contig-120_0,265474.0,48.9690139147337,uncertain temperate
A0240,4,A02,NC173_NODE_3,244722.0,16.3450772713528,uncertain temperate
A10747,2,A107,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
A1336,3,A13,NC173_NODE_3,244722.0,12.2588079535146,uncertain temperate
B0342,2,B03,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
DC0524,1,DC05,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
DC1648,5,DC16,NC173_NODE_3,244722.0,20.431346589191,uncertain temperate
DC2629,5,DC26,NC173_NODE_3,244722.0,20.431346589191,uncertain temperate
DC2745,3,DC27,NC173_NODE_3,244722.0,12.2588079535146,uncertain temperate
H0143,1,H01,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
H1323,3,H13,NC173_NODE_3,244722.0,12.2588079535146,uncertain temperate
H3218,4,H32,NC173_NODE_3,244722.0,16.3450772713528,uncertain temperate
H4639,2,H46,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
H4938,3,H49,NC173_NODE_3,244722.0,12.2588079535146,uncertain temperate
H5430,1,H54,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
H6931,1,H69,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
H7315,1,H73,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NC15049,2,NC150,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
NC15147,2,NC151,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
NC15228,1,NC152,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NC21020,1,NC210,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NC30741,2,NC307,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
NC31735,1,NC317,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NC31817,1,NC318,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NC32647,1,NC326,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
NCF00446,2,NCF004,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
NCF02634,3,NCF026,NC173_NODE_3,244722.0,12.2588079535146,uncertain temperate
NCF04140,7,NCF041,NC173_NODE_3,244722.0,28.6038852248674,uncertain temperate
QM0323,2,QM03,NC173_NODE_3,244722.0,8.1725386356764,uncertain temperate
SK1216,4,SK12,NC173_NODE_3,244722.0,16.3450772713528,uncertain temperate
SK4350,1,SK43,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
SK4454,1,SK44,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
SK5146,1,SK51,NC173_NODE_3,244722.0,4.0862693178382,uncertain temperate
SK5625,4,SK56,NC173_NODE_3,244722.0,16.3450772713528,uncertain temperate
A10748,1,A107,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
DC1347,2,DC13,NC199_contig-120_2,218198.0,9.16598685597485,uncertain temperate
DC1649,1,DC16,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
DC2630,5,DC26,NC199_contig-120_2,218198.0,22.9149671399371,uncertain temperate
H0144,1,H01,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
H4939,1,H49,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
NC21021,2,NC210,NC199_contig-120_2,218198.0,9.16598685597485,uncertain temperate
NCF04141,1,NCF041,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
SK5626,1,SK56,NC199_contig-120_2,218198.0,4.58299342798742,uncertain temperate
A0241,5,A02,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
A0945,12,A09,SK02_contig_18_pilon,209148.0,57.3756383039761,temperate
A10749,9,A107,SK02_contig_18_pilon,209148.0,43.0317287279821,temperate
B0343,10,B03,SK02_contig_18_pilon,209148.0,47.8130319199801,temperate
DC0525,1,DC05,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
DC1348,6,DC13,SK02_contig_18_pilon,209148.0,28.6878191519881,temperate
DC1650,18,DC16,SK02_contig_18_pilon,209148.0,86.0634574559642,temperate
DC2746,3,DC27,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
H0145,7,H01,SK02_contig_18_pilon,209148.0,33.4691223439861,temperate
H0346,5,H03,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
H0433,3,H04,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
H1150,8,H11,SK02_contig_18_pilon,209148.0,38.2504255359841,temperate
H1935,3,H19,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
H2834,7,H28,SK02_contig_18_pilon,209148.0,33.4691223439861,temperate
H3448,3,H34,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
H4640,1,H46,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
H4729,3,H47,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
H4836,5,H48,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
H4940,1,H49,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
H6317,7,H63,SK02_contig_18_pilon,209148.0,33.4691223439861,temperate
H6527,4,H65,SK02_contig_18_pilon,209148.0,19.125212767992,temperate
NC15050,11,NC150,SK02_contig_18_pilon,209148.0,52.5943351119781,temperate
NC15148,14,NC151,SK02_contig_18_pilon,209148.0,66.9382446879722,temperate
NC20124,1,NC201,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
NC30742,3,NC307,SK02_contig_18_pilon,209148.0,14.343909575994,temperate
NC32648,7,NC326,SK02_contig_18_pilon,209148.0,33.4691223439861,temperate
NCF00447,1,NCF004,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
NCF02635,1,NCF026,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
NCF04449,14,NCF044,SK02_contig_18_pilon,209148.0,66.9382446879722,temperate
NCF05130,2,NCF051,SK02_contig_18_pilon,209148.0,9.56260638399602,temperate
NCF16836,11,NCF168,SK02_contig_18_pilon,209148.0,52.5943351119781,temperate
NN089727,8,NN0897,SK02_contig_18_pilon,209148.0,38.2504255359841,temperate
QM0129,2,QM01,SK02_contig_18_pilon,209148.0,9.56260638399602,temperate
S0238,1,S02,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
SK0216,1,SK02,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
SK089,1,SK08,SK02_contig_18_pilon,209148.0,4.78130319199801,temperate
SK1129,4,SK11,SK02_contig_18_pilon,209148.0,19.125212767992,temperate
SK1433,2,SK14,SK02_contig_18_pilon,209148.0,9.56260638399602,temperate
SK2048,14,SK20,SK02_contig_18_pilon,209148.0,66.9382446879722,temperate
SK4351,5,SK43,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
SK4455,5,SK44,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
SK5147,4,SK51,SK02_contig_18_pilon,209148.0,19.125212767992,temperate
SK5430,5,SK54,SK02_contig_18_pilon,209148.0,23.9065159599901,temperate
A0242,1,A02,H43_contig-120_0,203891.0,4.90458136945721,uncertain temperate
A0243,3,A02,NCF006_contig-120_0,186072.0,16.1227911776087,uncertain virulent
A0244,1,A02,DC23_NODE_7,184701.0,5.41415585189035,uncertain virulent
A0245,1,A02,B03_contig_13_pilon,177545.0,5.63237489087274,uncertain virulent
A0246,5,A02,QM01_contig_47,175077.0,28.558862671853,uncertain temperate
A0946,5,A09,QM01_contig_47,175077.0,28.558862671853,uncertain temperate
A1623,2,A16,QM01_contig_47,175077.0,11.4235450687412,uncertain temperate
DC2747,2,DC27,QM01_contig_47,175077.0,11.4235450687412,uncertain temperate
H1151,4,H11,QM01_contig_47,175077.0,22.8470901374824,uncertain temperate
H1936,5,H19,QM01_contig_47,175077.0,28.558862671853,uncertain temperate
H2835,3,H28,QM01_contig_47,175077.0,17.1353176031118,uncertain temperate
NCF02636,1,NCF026,QM01_contig_47,175077.0,5.71177253437059,uncertain temperate
NN089728,1,NN0897,QM01_contig_47,175077.0,5.71177253437059,uncertain temperate
S0239,1,S02,QM01_contig_47,175077.0,5.71177253437059,uncertain temperate
SK5148,12,SK51,QM01_contig_47,175077.0,68.5412704124471,uncertain temperate
A0247,1,A02,SK08_NODE_1,173975.0,5.74795229199598,virulent
A0248,1,A02,SK08_contig_40_pilon,173424.0,5.76621459544238,virulent
A0249,1,A02,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
A0947,1,A09,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
A10750,1,A107,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
B1332,3,B13,NC173_NODE_5,170947.0,17.5492989055087,uncertain temperate
DC1651,1,DC16,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
DC2631,1,DC26,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
H0146,2,H01,NC173_NODE_5,170947.0,11.6995326036725,uncertain temperate
H1324,1,H13,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
H2228,3,H22,NC173_NODE_5,170947.0,17.5492989055087,uncertain temperate
H3449,1,H34,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
H4641,1,H46,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
H4941,3,H49,NC173_NODE_5,170947.0,17.5492989055087,uncertain temperate
H7316,2,H73,NC173_NODE_5,170947.0,11.6995326036725,uncertain temperate
NC15051,1,NC150,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NC15149,1,NC151,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NC18324,1,NC183,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NC21022,1,NC210,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NC32649,1,NC326,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NCF00448,1,NCF004,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NCF02637,1,NCF026,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
NCF04450,1,NCF044,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
QM0324,1,QM03,NC173_NODE_5,170947.0,5.84976630183624,uncertain temperate
SK5149,3,SK51,NC173_NODE_5,170947.0,17.5492989055087,uncertain temperate
SK5627,2,SK56,NC173_NODE_5,170947.0,11.6995326036725,uncertain temperate
A0167,2,A01,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
A0250,1,A02,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
A10751,5,A107,DC16_NODE_1,168498.0,29.673942717421,uncertain temperate
A1624,3,A16,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
B1333,2,B13,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
DC1652,1,DC16,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
DC2632,2,DC26,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
H0147,6,H01,DC16_NODE_1,168498.0,35.6087312609052,uncertain temperate
H2229,3,H22,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
H2733,1,H27,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
H3219,1,H32,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
H4642,3,H46,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
H4942,2,H49,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
H5431,1,H54,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
H6932,2,H69,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
H7317,1,H73,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
NC15052,3,NC150,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
NC15150,3,NC151,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
NC15229,3,NC152,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
NC18325,1,NC183,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
NC20125,1,NC201,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
NC30743,2,NC307,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
NCF00449,5,NCF004,DC16_NODE_1,168498.0,29.673942717421,uncertain temperate
NCF02638,5,NCF026,DC16_NODE_1,168498.0,29.673942717421,uncertain temperate
NCF04142,5,NCF041,DC16_NODE_1,168498.0,29.673942717421,uncertain temperate
NCF04451,3,NCF044,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
NCF05131,2,NCF051,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
QM0325,3,QM03,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
S0240,2,S02,DC16_NODE_1,168498.0,11.8695770869684,uncertain temperate
SK1434,3,SK14,DC16_NODE_1,168498.0,17.8043656304526,uncertain temperate
SK2049,1,SK20,DC16_NODE_1,168498.0,5.9347885434842,uncertain temperate
SK5150,4,SK51,DC16_NODE_1,168498.0,23.7391541739368,uncertain temperate
SK5628,8,SK56,DC16_NODE_1,168498.0,47.4783083478736,uncertain temperate
A0251,3,A02,H50_NODE_2,161875.0,18.5328185328185,uncertain virulent
A0948,1,A09,H50_NODE_2,161875.0,6.17760617760618,uncertain virulent
A1625,3,A16,H50_NODE_2,161875.0,18.5328185328185,uncertain virulent
DC2748,3,DC27,H50_NODE_2,161875.0,18.5328185328185,uncertain virulent
H1152,2,H11,H50_NODE_2,161875.0,12.3552123552124,uncertain virulent
H1937,3,H19,H50_NODE_2,161875.0,18.5328185328185,uncertain virulent
H2836,1,H28,H50_NODE_2,161875.0,6.17760617760618,uncertain virulent
NCF02639,2,NCF026,H50_NODE_2,161875.0,12.3552123552124,uncertain virulent
NN089729,1,NN0897,H50_NODE_2,161875.0,6.17760617760618,uncertain virulent
SK1130,1,SK11,H50_NODE_2,161875.0,6.17760617760618,uncertain virulent
A0252,2,A02,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
A0949,4,A09,DC16_contig_834_pilon,145162.0,27.5554208401648,temperate
A10752,3,A107,DC16_contig_834_pilon,145162.0,20.6665656301236,temperate
B0344,2,B03,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
DC0526,1,DC05,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
DC1349,4,DC13,DC16_contig_834_pilon,145162.0,27.5554208401648,temperate
DC1653,3,DC16,DC16_contig_834_pilon,145162.0,20.6665656301236,temperate
H0434,2,H04,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
H1153,3,H11,DC16_contig_834_pilon,145162.0,20.6665656301236,temperate
H1938,1,H19,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
H2837,2,H28,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
H3450,2,H34,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
H4643,1,H46,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
H4837,2,H48,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
H4943,1,H49,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
H6318,1,H63,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
H6528,3,H65,DC16_contig_834_pilon,145162.0,20.6665656301236,temperate
NC15053,6,NC150,DC16_contig_834_pilon,145162.0,41.3331312602472,temperate
NC15151,6,NC151,DC16_contig_834_pilon,145162.0,41.3331312602472,temperate
NC30744,1,NC307,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
NCF00450,2,NCF004,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
NCF02640,2,NCF026,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
NCF04452,6,NCF044,DC16_contig_834_pilon,145162.0,41.3331312602472,temperate
NCF16837,4,NCF168,DC16_contig_834_pilon,145162.0,27.5554208401648,temperate
NN089730,1,NN0897,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
QM0130,8,QM01,DC16_contig_834_pilon,145162.0,55.1108416803296,temperate
SK0217,9,SK02,DC16_contig_834_pilon,145162.0,61.9996968903707,temperate
SK0810,2,SK08,DC16_contig_834_pilon,145162.0,13.7777104200824,temperate
SK1131,1,SK11,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
SK2050,4,SK20,DC16_contig_834_pilon,145162.0,27.5554208401648,temperate
SK4456,1,SK44,DC16_contig_834_pilon,145162.0,6.88885521004119,temperate
A0253,5,A02,H50_NODE_7,143539.0,34.8337385658253,uncertain temperate
A0950,6,A09,H50_NODE_7,143539.0,41.8004862789904,uncertain temperate
A1626,4,A16,H50_NODE_7,143539.0,27.8669908526603,uncertain temperate
DC2749,3,DC27,H50_NODE_7,143539.0,20.9002431394952,uncertain temperate
H1154,5,H11,H50_NODE_7,143539.0,34.8337385658253,uncertain temperate
H1939,3,H19,H50_NODE_7,143539.0,20.9002431394952,uncertain temperate
H2838,4,H28,H50_NODE_7,143539.0,27.8669908526603,uncertain temperate
H5011,1,H50,H50_NODE_7,143539.0,6.96674771316506,uncertain temperate
NCF02641,3,NCF026,H50_NODE_7,143539.0,20.9002431394952,uncertain temperate
NN089731,2,NN0897,H50_NODE_7,143539.0,13.9334954263301,uncertain temperate
QM0131,4,QM01,H50_NODE_7,143539.0,27.8669908526603,uncertain temperate
SK1132,1,SK11,H50_NODE_7,143539.0,6.96674771316506,uncertain temperate
SK4352,4,SK43,H50_NODE_7,143539.0,27.8669908526603,uncertain temperate
A0254,3,A02,H46_NODE_21,143045.0,20.9724212660352,temperate
A0811,1,A08,H46_NODE_21,143045.0,6.99080708867839,temperate
A0951,1,A09,H46_NODE_21,143045.0,6.99080708867839,temperate
A10753,2,A107,H46_NODE_21,143045.0,13.9816141773568,temperate
A1132,2,A11,H46_NODE_21,143045.0,13.9816141773568,temperate
DC0527,1,DC05,H46_NODE_21,143045.0,6.99080708867839,temperate
DC1350,2,DC13,H46_NODE_21,143045.0,13.9816141773568,temperate
DC2633,4,DC26,H46_NODE_21,143045.0,27.9632283547136,temperate
H0347,1,H03,H46_NODE_21,143045.0,6.99080708867839,temperate
